// ISPEL: Captura dual tomada 10-7-2024
// ===============================================
// Enviamos configuracion de capturadora, entradas y seniales
MSJ CAPTU CONFIGURADO ESCALA=0.002500 ORIGEN=E1 PROM=16
MSJ CAPTU E1 CONFIGURADA ENCENDIDA=SI ESCALA=3.300 NIVEL=1.000 FLANCO=SUBIDA
MSJ CAPTU E2 CONFIGURADA ENCENDIDA=SI ESCALA=3.300 NIVEL=2.000 FLANCO=SUBIDA
MSJ CapturasSincronizadas=16 TiempoCaptura=132 FM=2400000 LARGO=6000 DISPARO=1500
DATOS E1 E2 {
4071	3823
4063	3820
4068	3822
4065	3824
4068	3824
4065	3826
4070	3826
4065	3821
4069	3821
4068	3821
4067	3824
4069	3825
4065	3825
4068	3826
4064	3821
4068	3823
4068	3824
4069	3825
4068	3824
4072	3824
4069	3824
4064	3823
4068	3823
4069	3828
4070	3825
4067	3822
4069	3824
4069	3823
4070	3823
4063	3824
4062	3823
4063	3823
4069	3823
4066	3823
4067	3826
4071	3824
4064	3822
4070	3826
4066	3821
4066	3821
4066	3824
4069	3825
4070	3826
4067	3825
4064	3822
4064	3823
4064	3822
4065	3824
4068	3826
4066	3825
4065	3821
349	3169
201	3085
193	3023
192	2967
189	2906
182	2848
177	2791
175	2737
173	2688
170	2634
165	2580
163	2532
159	2480
153	2431
154	2387
147	2335
146	2292
143	2245
141	2202
139	2163
137	2120
133	2075
132	2035
128	1990
126	1954
124	1920
121	1880
120	1846
118	1808
115	1769
112	1738
110	1701
109	1672
107	1639
102	1603
102	1573
98	1539
96	1509
96	1485
93	1453
93	1424
89	1394
87	1365
88	1345
85	1316
83	1289
82	1265
80	1238
77	1211
77	1191
76	1168
75	1146
73	1122
72	1098
71	1080
67	1054
68	1037
66	1016
63	994
61	972
62	958
61	940
62	923
57	901
58	885
54	864
56	847
54	834
55	818
50	800
53	786
50	768
49	754
48	739
47	727
47	713
45	697
45	681
43	670
43	657
42	647
44	634
40	620
41	607
37	592
38	583
38	572
36	562
37	552
37	540
34	528
35	520
36	509
33	498
34	489
30	476
32	471
30	461
31	453
31	445
29	434
27	422
27	419
29	410
27	404
29	397
24	386
25	378
22	369
24	366
25	360
26	356
23	343
24	339
23	330
21	325
21	320
23	317
21	306
20	300
22	295
20	289
21	285
17	278
21	276
14	264
18	262
17	258
20	256
15	246
18	246
17	239
15	233
15	230
18	230
17	222
12	216
16	214
15	207
14	206
12	202
17	202
14	192
13	188
11	183
15	189
11	177
13	182
15	178
13	169
12	164
12	166
14	162
8	158
15	159
10	152
12	152
8	141
12	148
11	143
7	134
9	135
10	136
11	131
9	130
12	130
8	122
10	122
5	115
13	123
8	115
8	115
11	114
8	109
9	104
7	107
11	107
7	105
11	104
5	95
11	99
8	91
9	96
7	95
8	90
6	88
6	86
7	85
5	85
7	84
6	81
9	82
4	75
8	81
8	77
6	76
8	75
6	71
8	69
5	70
7	70
6	70
6	67
6	64
6	65
7	61
6	65
6	62
5	60
5	57
5	59
8	59
7	59
6	57
5	54
4	52
6	51
4	54
7	55
6	54
6	50
5	50
5	44
5	47
3	46
6	51
3	45
5	45
5	41
5	43
4	42
3	43
6	43
3	40
6	41
4	40
9	43
2	38
7	41
4	36
6	36
3	36
5	36
5	37
4	36
5	34
4	32
4	35
4	35
5	33
4	32
6	31
3	28
6	31
4	34
5	32
4	30
5	28
3	24
4	28
4	27
3	29
5	29
3	28
4	25
4	28
5	25
3	27
3	26
2	23
3	26
5	26
5	27
5	27
3	24
2	21
3	21
3	22
5	26
3	25
6	26
2	20
4	17
2	21
4	20
3	22
6	24
4	18
3	20
5	21
3	17
4	24
4	17
4	21
2	17
5	18
5	21
3	20
2	15
4	20
3	16
5	18
4	21
7	21
3	18
4	17
4	15
4	18
2	15
4	20
4	19
3	14
4	15
4	17
4	16
2	15
5	17
3	15
4	14
2	14
4	18
2	16
5	15
3	14
4	15
3	11
4	17
5	20
2	14
5	16
3	10
5	17
3	14
4	18
3	15
4	16
4	10
2	15
4	13
3	15
4	15
2	13
4	15
3	13
4	15
3	15
3	12
2	10
3	13
4	12
2	13
5	16
3	13
3	10
3	10
2	12
3	13
2	13
3	14
4	14
3	9
6	13
4	11
3	14
2	11
2	12
4	11
3	13
4	13
4	14
4	14
2	10
2	8
4	12
2	11
2	15
5	14
4	11
4	11
4	8
5	13
2	13
2	10
4	14
4	10
4	12
4	13
3	11
3	10
1	11
3	8
4	13
3	13
5	15
3	11
3	9
3	8
3	10
3	10
3	12
3	14
4	11
3	9
4	11
3	9
1	9
4	11
2	12
4	10
1	9
6	15
3	11
3	11
4	9
3	12
4	10
2	10
5	15
2	10
3	10
3	9
4	11
2	9
4	13
3	10
3	11
2	4
3	12
4	11
3	12
6	14
4	9
5	7
2	8
4	11
3	12
3	12
4	10
3	10
4	10
2	10
1	10
2	9
3	10
3	8
3	9
4	10
5	11
4	10
4	10
2	7
3	12
4	9
5	14
4	12
2	7
1	7
5	11
3	10
4	13
3	9
4	11
3	7
2	8
6	15
1	7
3	12
2	8
4	9
2	10
2	9
3	10
3	11
5	8
3	7
5	11
2	9
4	13
4	9
4	11
1	5
4	11
4	9
3	12
4	11
3	10
3	6
3	11
3	7
4	12
4	10
3	9
4	10
2	7
4	12
3	11
5	10
3	7
2	9
2	7
3	12
4	12
4	10
3	9
2	5
2	8
4	9
4	12
3	9
3	12
3	6
4	9
3	9
2	9
4	11
3	8
3	8
2	9
3	9
3	11
4	9
3	7
4	9
2	5
3	10
4	13
3	9
4	11
2	7
3	9
1	10
5	12
3	12
5	11
3	7
5	13
3	8
3	12
2	9
4	11
3	7
3	9
5	11
4	9
3	9
3	7
3	8
2	7
3	11
5	10
5	14
1	5
2	9
3	8
2	8
4	14
3	11
3	10
2	6
4	9
3	8
3	10
2	7
5	15
3	6
3	11
5	10
2	9
4	10
2	8
3	10
3	8
3	10
4	9
3	11
2	6
1	7
3	8
3	9
5	12
2	10
4	8
3	7
3	7
2	9
4	13
3	9
4	11
2	5
3	9
3	8
2	9
5	11
2	9
5	8
2	8
2	7
3	11
4	9
3	9
3	9
2	6
3	10
5	12
3	9
2	10
2	7
4	9
5	12
3	10
5	11
3	9
2	6
3	8
3	9
4	9
2	8
2	9
2	7
2	7
2	6
4	13
3	9
1	10
2	8
3	9
5	9
3	9
5	10
3	8
3	7
2	8
7	13
4	9
3	8
2	8
4	7
2	7
2	9
4	12
4	13
5	10
2	6
4	10
0	4
4	11
4	12
3	10
3	8
3	10
6	10
2	9
1	6
3	10
3	7
2	8
5	14
4	11
4	8
2	8
3	5
2	7
2	7
2	12
5	13
3	8
2	8
2	6
2	6
2	7
4	12
3	9
3	6
5	13
2	7
4	10
3	8
3	9
3	10
4	9
3	9
4	13
3	9
3	8
4	7
3	7
2	8
3	11
4	11
3	9
3	8
2	6
4	8
5	11
2	8
4	11
3	9
3	8
3	9
5	10
4	9
4	9
2	8
3	8
3	9
3	10
3	8
2	9
3	7
3	6
3	10
4	9
4	9
3	8
1	6
4	8
2	8
5	12
3	10
4	9
2	6
2	8
3	9
4	10
4	12
3	11
2	7
2	8
3	9
4	10
3	9
3	9
4	9
4	8
3	8
4	11
4	10
2	8
3	7
4	10
3	8
2	11
3	8
3	9
2	8
1	4
4	11
4	9
2	9
5	9
2	8
3	7
3	9
4	9
3	12
2	6
1	6
3	8
2	7
3	11
3	9
6	13
2	6
2	6
3	11
3	10
3	9
3	12
3	7
1	8
5	10
3	7
5	13
1	5
4	9
3	9
3	8
4	11
3	10
4	8
2	6
2	7
2	8
4	11
3	9
4	11
2	8
2	7
2	8
4	10
3	10
3	8
4	10
3	7
4	10
5	11
5	10
2	7
4	8
3	7
2	8
3	10
5	11
3	11
1	5
4	9
2	8
2	8
4	10
4	11
3	7
3	8
6	10
3	10
3	9
4	10
3	7
3	8
3	9
3	11
4	10
2	7
4	10
1	5
3	8
2	8
5	12
3	9
2	8
4	9
3	8
5	9
4	11
4	11
2	4
5	10
3	7
4	10
3	7
3	9
3	7
2	7
5	10
3	11
3	10
3	8
4	9
2	5
2	9
5	9
4	12
5	10
2	9
3	6
1	9
4	9
3	10
2	9
2	5
4	10
2	6
3	10
3	10
3	9
4	8
3	9
5	9
2	9
3	10
3	8
2	8
2	5
3	11
6	11
3	9
6	9
4	8
2	7
2	9
3	10
4	13
3	9
4	7
4	8
3	6
3	8
4	13
4	11
2	8
2	7
4	9
4	8
4	7
4	11
2	8
3	6
2	10
4	11
5	9
3	8
2	7
3	9
2	7
2	8
7	13
2	7
2	6
1	7
4	11
1	7
5	12
4	10
3	7
2	4
4	9
5	11
3	10
3	9
4	9
4	6
2	7
5	11
2	10
3	8
2	9
5	10
3	7
3	9
3	9
2	9
3	8
2	8
5	12
3	8
6	10
2	9
3	5
0	4
3	12
2	7
5	14
4	7
2	7
3	6
2	6
5	11
3	11
5	10
4	11
4	7
4	7
3	10
2	7
2	10
3	8
3	8
4	9
3	8
3	9
1	7
2	7
2	7
3	9
4	10
4	12
3	7
3	8
4	6
1	9
5	10
2	11
4	11
2	6
3	6
2	7
1	6
2	10
3	10
4	8
1	7
5	10
2	8
5	10
3	8
4	10
2	6
3	11
3	10
4	10
3	7
2	7
4	7
4	10
3	7
4	12
3	10
3	6
3	7
3	8
2	8
3	11
2	8
4	9
2	7
2	7
5	12
3	9
2	7
3	9
2	5
4	10
3	10
7	13
3	8
2	6
3	7
4	10
2	7
3	12
3	10
5	8
2	6
2	7
3	8
1	7
4	11
5	10
4	5
3	10
4	11
3	9
3	7
2	6
4	8
3	8
4	10
6	14
1	8
3	7
4	8
2	6
2	8
4	12
4	11
3	9
3	6
6	10
2	7
2	8
4	10
4	10
1	6
4	8
2	10
4	9
3	8
3	7
1	6
4	9
5	10
4	10
4	9
3	7
3	6
2	9
3	7
3	13
4	9
4	9
5	8
3	7
4	11
4	12
2	8
3	10
2	6
4	7
2	8
3	9
3	10
3	8
1	5
5	12
3	8
3	10
6	10
2	5
4	8
1	7
4	10
3	9
3	9
2	9
4	7
3	6
4	11
5	11
3	8
3	7
2	7
4	8
2	7
6	13
3	8
3	8
2	6
5	11
4	8
4	10
5	9
2	8
2	5
3	11
4	9
3	8
4	11
2	7
3	7
3	7
4	8
3	12
3	8
3	9
4	7
2	6
3	8
5	11
3	7
2	8
2	8
4	8
3	8
4	11
4	9
3	8
2	8
5	10
2	9
3	10
3	8
2	9
2	5
4	9
4	10
3	9
4	8
4	9
3	5
2	9
4	8
2	10
4	9
3	8
4	8
4	8
4	8
3	10
2	10
3	8
3	8
4	8
3	9
3	10
2	10
4	9
2	7
4	9
3	9
5	10
2	9
3	10
1	6
3	9
4	9
3	11
2	7
2	9
4	6
1	9
4	9
2	10
4	9
3	7
4	7
2	7
2	7
4	12
3	9
3	7
2	7
2	6
4	9
2	9
3	8
2	8
5	8
3	8
2	7
5	10
3	9
3810	675
3898	756
3901	818
3903	875
3907	936
3907	990
3911	1050
3912	1098
3917	1154
3921	1210
3925	1258
3927	1309
3929	1360
3929	1404
3930	1454
3937	1501
3937	1550
3940	1594
3945	1633
3942	1680
3949	1720
3951	1764
3954	1805
3955	1847
3960	1885
3958	1918
3965	1961
3965	1998
3967	2035
3970	2067
3971	2105
3972	2134
3970	2170
3972	2201
3977	2237
3977	2266
3978	2294
3981	2327
3984	2355
3988	2386
3986	2415
3991	2445
3990	2469
3990	2495
3994	2523
3996	2549
3997	2578
3996	2601
4001	2624
4002	2648
4000	2671
4004	2696
4004	2720
4002	2737
4008	2762
4009	2780
4008	2800
4012	2822
4010	2845
4015	2861
4017	2882
4015	2897
4015	2918
4018	2933
4016	2954
4017	2971
4017	2988
4018	3002
4021	3022
4022	3037
4021	3051
4023	3069
4021	3080
4024	3096
4026	3112
4028	3128
4030	3141
4027	3154
4030	3164
4031	3178
4032	3191
4031	3206
4032	3223
4034	3232
4038	3245
4031	3252
4033	3262
4032	3273
4039	3289
4039	3297
4040	3310
4038	3315
4038	3329
4039	3340
4041	3349
4040	3360
4041	3364
4042	3376
4040	3383
4040	3392
4044	3402
4045	3411
4045	3415
4043	3425
4045	3431
4045	3437
4048	3449
4043	3450
4047	3463
4046	3465
4050	3478
4047	3483
4051	3492
4046	3495
4049	3502
4047	3504
4048	3516
4050	3523
4050	3527
4054	3536
4051	3536
4053	3542
4049	3547
4054	3557
4054	3564
4054	3569
4056	3571
4054	3579
4052	3577
4049	3582
4054	3594
4052	3596
4056	3601
4057	3605
4061	3611
4054	3611
4057	3615
4054	3619
4051	3623
4054	3626
4057	3633
4059	3640
4057	3641
4059	3643
4057	3645
4053	3645
4056	3650
4057	3660
4057	3661
4056	3664
4062	3670
4058	3667
4060	3671
4056	3671
4063	3681
4058	3680
4056	3685
4061	3688
4060	3691
4062	3690
4059	3696
4059	3696
4058	3696
4063	3702
4060	3705
4059	3711
4059	3708
4061	3712
4057	3714
4059	3709
4061	3714
4057	3720
4059	3724
4060	3726
4065	3729
4063	3726
4063	3727
4061	3726
4064	3734
4066	3736
4060	3733
4062	3738
4064	3741
4064	3743
4062	3741
4062	3745
4062	3743
4060	3744
4059	3747
4058	3754
4066	3755
4065	3753
4067	3756
4065	3752
4062	3754
4059	3756
4063	3759
4064	3761
4064	3763
4065	3759
4068	3767
4062	3762
4065	3767
4062	3766
4062	3767
4065	3769
4064	3771
4066	3773
4065	3776
4063	3776
4062	3771
4067	3774
4063	3774
4065	3776
4064	3781
4066	3781
4069	3782
4063	3778
4069	3780
4065	3778
4069	3784
4064	3782
4065	3786
4061	3783
4067	3787
4067	3786
4067	3787
4066	3786
4061	3786
4061	3787
4062	3788
4067	3795
4066	3793
4070	3793
4067	3793
4068	3791
4064	3790
4066	3795
4069	3801
4066	3800
4068	3799
4067	3797
4066	3794
4063	3795
4066	3797
4064	3800
4068	3800
4064	3797
4066	3797
4065	3802
4067	3799
4069	3803
4064	3801
4065	3796
4066	3802
4065	3802
4067	3806
4067	3804
4067	3803
4067	3802
4063	3800
4065	3804
4064	3805
4067	3804
4067	3802
4068	3808
4066	3801
4072	3808
4066	3806
4066	3807
4064	3806
4065	3806
4069	3809
4068	3807
4071	3808
4065	3808
4066	3809
4060	3801
4068	3812
4067	3807
4067	3812
4069	3811
4066	3808
4066	3811
4060	3806
4071	3812
4063	3812
4068	3812
4067	3810
4067	3813
4065	3806
4067	3812
4071	3811
4065	3812
4068	3812
4065	3807
4071	3815
4063	3809
4071	3815
4067	3815
4070	3814
4065	3810
4071	3815
4066	3814
4062	3816
4065	3813
4067	3817
4066	3816
4066	3814
4068	3816
4065	3814
4067	3815
4067	3814
4070	3819
4071	3816
4062	3815
4069	3818
4065	3816
4067	3815
4070	3817
4067	3814
4063	3817
4063	3817
4069	3819
4068	3815
4064	3813
4065	3814
4069	3816
4068	3818
4067	3818
4068	3818
4069	3817
4063	3812
4068	3820
4070	3821
4063	3816
4070	3823
4068	3817
4066	3818
4066	3817
4069	3819
4070	3823
4060	3817
4064	3816
4067	3823
4067	3816
4070	3820
4069	3823
4064	3814
4069	3820
4062	3815
4070	3824
4065	3820
4065	3820
4067	3821
4065	3819
4067	3816
4064	3821
4069	3822
4062	3816
4070	3824
4066	3818
4069	3822
4067	3817
4066	3823
4073	3821
4064	3819
4065	3818
4067	3822
4068	3821
4064	3820
4070	3826
4067	3819
4069	3819
4064	3818
4068	3823
4067	3822
4066	3821
4071	3822
4065	3819
4065	3815
4064	3822
4073	3825
4061	3818
4069	3824
4068	3819
4067	3822
4065	3818
4067	3823
4069	3824
4064	3818
4066	3819
4066	3822
4069	3821
4069	3823
4074	3825
4068	3819
4066	3821
4066	3819
4071	3823
4070	3823
4065	3822
4069	3821
4067	3821
4066	3819
4064	3821
4064	3823
4066	3820
4064	3821
4064	3819
4063	3822
4066	3821
4064	3821
4070	3823
4068	3822
4066	3820
4066	3821
4067	3821
4064	3823
4066	3824
4068	3821
4071	3822
4067	3820
4067	3823
4069	3823
4060	3823
4068	3823
4067	3820
4069	3823
4067	3821
4067	3823
4064	3821
4068	3824
4068	3820
4064	3820
4067	3821
4072	3822
4072	3825
4066	3820
4066	3822
4068	3819
4068	3823
4072	3824
4069	3825
4065	3821
4068	3823
4063	3820
4069	3822
4067	3823
4068	3825
4068	3821
4066	3820
4067	3821
4066	3823
4069	3822
4068	3823
4069	3823
4065	3819
4066	3820
4068	3823
4064	3821
4066	3822
4066	3822
4070	3821
4067	3820
4067	3822
4070	3825
4066	3823
4066	3822
4069	3822
4069	3822
4068	3822
4067	3826
4067	3822
4068	3824
4066	3822
4065	3822
4067	3823
4067	3822
4069	3825
4069	3823
4065	3820
4067	3823
4069	3825
4066	3821
4069	3826
4068	3823
4067	3821
4068	3822
4066	3819
4070	3826
4065	3823
4068	3822
4065	3826
4067	3820
4067	3822
4065	3824
4069	3824
4067	3821
4066	3822
4066	3824
4064	3823
4065	3823
4069	3824
4067	3822
4068	3822
4066	3819
4068	3824
4065	3823
4067	3822
4069	3827
4066	3819
4068	3822
4066	3823
4068	3823
4069	3825
4071	3827
4066	3820
4066	3821
4070	3823
4066	3824
4068	3825
4064	3820
4071	3824
4063	3819
4061	3823
4067	3823
4070	3826
4066	3821
4066	3821
4068	3824
4065	3820
4068	3825
4067	3824
4067	3825
4068	3822
4068	3824
4070	3821
4069	3825
4065	3823
4065	3823
4068	3823
4065	3820
4068	3825
4064	3822
4070	3823
4067	3821
4068	3823
4066	3819
4067	3826
4066	3828
4069	3829
4068	3827
4066	3821
4070	3824
4063	3820
4067	3825
4065	3826
4071	3830
4065	3820
4068	3823
4067	3822
4065	3822
4063	3823
4069	3822
4065	3824
4061	3818
4070	3824
4064	3824
4066	3823
4066	3822
4068	3824
4064	3820
4066	3823
4067	3822
4065	3824
4065	3823
4065	3818
4072	3825
4067	3824
4065	3820
4071	3828
4065	3823
4066	3820
4065	3822
4067	3820
4065	3823
4069	3826
4065	3819
4070	3825
4064	3819
4064	3821
4067	3825
4064	3825
4066	3823
4065	3824
4068	3820
4064	3821
4069	3822
4063	3821
4069	3826
4067	3822
4066	3823
4071	3823
4069	3823
4074	3824
4069	3820
4063	3820
4068	3824
4065	3824
4069	3825
4068	3827
4069	3821
4066	3821
4065	3818
4064	3821
4067	3826
4067	3825
4069	3825
4063	3822
4065	3821
4069	3823
4067	3821
4067	3824
4067	3826
4071	3822
4065	3822
4070	3827
4067	3821
4068	3825
4064	3822
4066	3822
4066	3822
4061	3824
4069	3824
4069	3826
4065	3820
4070	3822
4070	3824
4061	3818
4065	3823
4072	3825
4066	3820
4064	3821
4069	3822
4065	3820
4067	3825
4066	3821
4069	3825
4067	3825
4065	3820
4070	3827
4067	3825
4064	3822
4072	3827
4066	3823
4065	3820
4061	3823
4069	3824
4065	3825
4066	3823
4067	3823
4070	3823
4067	3821
4068	3825
4068	3827
4066	3821
4070	3825
4069	3821
4060	3820
4069	3822
4067	3825
4070	3826
4063	3822
4065	3821
4064	3824
4070	3822
4064	3821
4069	3827
4066	3820
4065	3822
4066	3823
4062	3826
4066	3823
4062	3822
4068	3825
4064	3820
4065	3821
4068	3826
4071	3827
4064	3822
4069	3825
4065	3820
4069	3825
4065	3820
4063	3827
4068	3825
4066	3822
4067	3822
4063	3825
4068	3822
4064	3823
4070	3824
4066	3822
4067	3822
4065	3822
4071	3827
4068	3823
4066	3822
4065	3823
4068	3822
4067	3823
4066	3825
4067	3826
4072	3823
4068	3821
4066	3821
4065	3822
4068	3822
4067	3827
4069	3825
4062	3823
4066	3822
4065	3824
4066	3820
4065	3823
4065	3825
4064	3822
4066	3823
4072	3826
4067	3822
4071	3823
4067	3822
4068	3825
4067	3822
4070	3825
4067	3824
4070	3829
4068	3820
4069	3825
4066	3821
4066	3821
4068	3825
4062	3825
4067	3825
4064	3821
4071	3823
4069	3823
4070	3824
4068	3824
4066	3825
4067	3820
4065	3821
4064	3822
4064	3822
4069	3826
4068	3823
4071	3824
4067	3817
4067	3822
4064	3823
4063	3825
4067	3824
4071	3828
4066	3822
4065	3823
4072	3825
4064	3821
4069	3827
4065	3823
4068	3823
4070	3827
4066	3824
4067	3823
4072	3826
4065	3818
4064	3822
4068	3825
4067	3824
4066	3826
4068	3820
4067	3823
4067	3820
4066	3822
4066	3826
4069	3827
4066	3822
4068	3825
4062	3820
4068	3823
4067	3823
4069	3827
4068	3825
4068	3824
4068	3822
4067	3821
4070	3824
4066	3823
4068	3825
4067	3822
4068	3825
4065	3822
4069	3826
4069	3823
4067	3824
4066	3823
4067	3823
4067	3824
4065	3825
4067	3825
4068	3825
4060	3822
4067	3817
4070	3825
4065	3819
4067	3825
4067	3826
4064	3823
4067	3823
4065	3821
4072	3823
4069	3825
4068	3820
4064	3824
4070	3823
4065	3820
4065	3826
4064	3825
4067	3824
4066	3824
4066	3822
4068	3825
4069	3823
4067	3826
4062	3828
4070	3824
4068	3823
4068	3826
4065	3822
4069	3824
4067	3823
4069	3825
4066	3820
4065	3822
4069	3826
4067	3823
4066	3823
4067	3823
4068	3823
4064	3819
4067	3823
4069	3826
4065	3824
4068	3821
4067	3823
4066	3824
4068	3820
4068	3830
4070	3823
4064	3822
4066	3822
4071	3826
4067	3827
4068	3826
4069	3828
4067	3826
4061	3821
4065	3824
4072	3829
4068	3823
4070	3828
4067	3823
4065	3824
4068	3823
4064	3824
4064	3827
4064	3823
4070	3824
4065	3823
4067	3820
4064	3820
4067	3829
4064	3821
4068	3826
4063	3820
4069	3822
4068	3821
4062	3822
4070	3823
4066	3822
4072	3824
4063	3823
4072	3828
4061	3820
4071	3825
4066	3822
4068	3821
4067	3823
4068	3824
4071	3828
4068	3823
4070	3824
4067	3820
4068	3823
4063	3818
4069	3828
4068	3824
4065	3823
4065	3823
4065	3823
4066	3825
4067	3821
4069	3827
4066	3821
4068	3821
4063	3822
4071	3828
4066	3824
4068	3827
4070	3822
4067	3823
4067	3820
4069	3824
4069	3827
4065	3823
4066	3826
4068	3822
4067	3824
4066	3821
4064	3827
4065	3823
4067	3825
4066	3821
4064	3822
4069	3825
4069	3824
4064	3822
4065	3822
4066	3822
4066	3821
4068	3827
4069	3824
4068	3824
4064	3822
4068	3822
4067	3822
4066	3823
4062	3825
4070	3825
4069	3824
4069	3822
4069	3823
4066	3820
4066	3825
4070	3825
4066	3825
4062	3820
4069	3827
4071	3826
4068	3823
4069	3824
4066	3822
4064	3822
4068	3824
4068	3825
4072	3827
4068	3825
4071	3823
4065	3822
4060	3821
4064	3823
4067	3826
4072	3824
4068	3825
4070	3821
4065	3821
4066	3823
4066	3826
4068	3825
4065	3824
4072	3824
4068	3822
4064	3822
4070	3824
4063	3825
4067	3823
4064	3821
4066	3826
4067	3823
4070	3824
4063	3822
4069	3825
4067	3820
4064	3824
4065	3824
4069	3827
4068	3824
4067	3825
4072	3823
4064	3821
4068	3823
4068	3824
4066	3825
4066	3823
4062	3822
4072	3823
4068	3825
4069	3822
4068	3824
4068	3824
4068	3823
4063	3822
4071	3826
4063	3824
4068	3823
4069	3825
4066	3821
4066	3823
4063	3823
4069	3825
4070	3826
4068	3824
4067	3821
4069	3824
4066	3823
4070	3825
4068	3828
4068	3821
4067	3822
4068	3823
4069	3823
4069	3824
4070	3825
4065	3821
4070	3825
4067	3822
4069	3823
4066	3824
4070	3821
4067	3825
4064	3822
4064	3820
4068	3827
4066	3823
4069	3823
4070	3827
4068	3822
4065	3823
4065	3824
4070	3826
4068	3827
4065	3821
4067	3823
4066	3823
4068	3823
4067	3826
4069	3827
4065	3819
4064	3823
4071	3824
4065	3821
4066	3826
4068	3825
4066	3824
4069	3823
4069	3822
4067	3820
4068	3826
4070	3825
4065	3825
4064	3825
4067	3822
4070	3824
4070	3825
4070	3823
4069	3824
4066	3820
4067	3823
4069	3826
4066	3826
4068	3825
4067	3824
4070	3822
4063	3819
4067	3825
4066	3823
4068	3827
4064	3823
4066	3827
4066	3823
4067	3825
4070	3824
4071	3824
4068	3824
4067	3820
4065	3825
4066	3824
4068	3826
4069	3826
4066	3824
4066	3819
4065	3822
4068	3824
4068	3825
4066	3823
4069	3828
4069	3823
4068	3823
4069	3824
4066	3822
4067	3825
4066	3822
4070	3827
4065	3823
4063	3822
4067	3826
4069	3827
4066	3816
4067	3823
4069	3823
4064	3822
4064	3824
4067	3825
4070	3827
4064	3820
4070	3823
4067	3825
4073	3825
